contact|housing|poutcome|job|loan|month|marital|default|education|age|previous|balance|day_of_week|campaign|duration|y
cellular|no|unknown|technician|no|aug|single|no|tertiary|32|0|5768|14|8|167|no
cellular|no|unknown|self-employed|no|aug|married|no|primary|46|0|3262|14|8|77|no
cellular|no|unknown|services|no|aug|married|no|secondary|48|0|300|14|4|350|no
cellular|no|unknown|retired|no|aug|married|no|secondary|57|0|5768|14|2|449|no
cellular|yes|unknown|technician|yes|aug|divorced|no|secondary|44|0|0|14|2|388|no
cellular|no|unknown|technician|no|aug|married|no|secondary|38|0|167|14|2|145|no
cellular|no|unknown|technician|no|aug|married|no|secondary|32|0|-1|14|6|153|no
cellular|no|unknown|retired|no|aug|divorced|no|tertiary|59|0|-134|14|4|217|no
cellular|yes|unknown|blue-collar|yes|aug|married|no|primary|47|0|584|14|2|337|no
cellular|no|unknown|management|no|aug|married|no|tertiary|34|0|3031|14|6|94|no
cellular|yes|unknown|housemaid|no|aug|married|no|secondary|33|0|8|14|4|425|no
cellular|no|unknown|management|no|aug|married|no|tertiary|36|0|2195|14|4|377|no
cellular|no|unknown|services|no|aug|married|no|secondary|47|0|-150|14|4|52|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|56|0|5768|14|4|751|yes
cellular|no|unknown|technician|no|aug|married|no|tertiary|44|0|0|14|2|41|no
cellular|no|unknown|blue-collar|no|aug|married|no|unknown|49|0|301|14|2|751|no
cellular|no|unknown|management|no|aug|married|no|tertiary|59|0|3387|14|2|636|no
telephone|no|unknown|technician|no|aug|single|no|secondary|31|0|5768|14|6|35|no
cellular|no|unknown|management|no|aug|single|no|tertiary|30|0|114|14|4|65|no
telephone|yes|unknown|admin.|yes|aug|married|no|secondary|47|0|310|14|6|128|no
cellular|yes|unknown|technician|yes|aug|married|no|tertiary|32|0|1559|14|7|144|no
cellular|yes|unknown|management|yes|aug|divorced|no|tertiary|44|0|347|14|2|63|no
cellular|yes|unknown|blue-collar|no|aug|married|no|secondary|57|0|4597|14|4|170|no
cellular|no|unknown|management|no|aug|married|no|tertiary|51|0|5768|14|2|129|no
cellular|no|unknown|self-employed|no|aug|married|no|secondary|42|0|0|14|4|277|no
cellular|no|unknown|self-employed|no|aug|married|no|secondary|50|0|1138|14|8|219|no
cellular|no|unknown|technician|no|aug|married|no|secondary|42|0|688|14|2|38|no
cellular|no|unknown|technician|no|aug|married|no|tertiary|52|0|104|14|2|244|no
cellular|no|unknown|management|no|aug|married|no|tertiary|39|0|2985|14|2|91|no
cellular|yes|unknown|technician|no|aug|married|no|secondary|37|0|588|14|4|65|no
telephone|no|unknown|technician|no|aug|single|no|secondary|34|0|124|14|2|35|no
cellular|yes|unknown|management|no|aug|single|no|tertiary|30|0|409|14|4|120|no
cellular|no|unknown|services|no|aug|single|no|secondary|30|0|188|14|2|49|no
telephone|no|unknown|technician|no|aug|divorced|no|secondary|46|0|0|14|8|135|no
telephone|no|unknown|self-employed|no|aug|married|no|tertiary|32|0|1464|14|2|133|no
telephone|no|unknown|retired|yes|aug|married|no|secondary|59|0|385|14|2|365|no
cellular|yes|unknown|management|yes|aug|married|no|tertiary|51|0|-172|14|2|248|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|35|0|-172|14|2|101|no
cellular|yes|unknown|management|no|aug|divorced|no|tertiary|51|0|71|14|2|178|no
cellular|no|unknown|technician|no|aug|married|no|secondary|36|0|465|14|1|85|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|58|0|494|14|8|171|no
telephone|yes|unknown|services|no|aug|married|no|secondary|45|0|567|14|3|234|no
cellular|no|unknown|management|no|aug|married|no|tertiary|33|0|4728|14|3|110|no
cellular|no|unknown|management|no|aug|single|no|tertiary|50|0|1200|14|3|751|yes
cellular|no|unknown|management|no|aug|married|no|tertiary|34|0|1262|14|1|478|no
cellular|yes|unknown|self-employed|no|aug|married|no|tertiary|58|0|584|14|3|124|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|34|0|0|14|3|227|no
telephone|no|unknown|technician|yes|aug|single|no|tertiary|30|0|0|14|3|226|no
cellular|no|unknown|technician|no|aug|married|no|secondary|34|0|883|14|3|163|no
cellular|no|unknown|technician|no|aug|single|no|secondary|30|0|710|14|8|306|no
cellular|no|unknown|services|no|aug|married|no|secondary|48|0|125|14|7|89|no
telephone|no|unknown|housemaid|no|aug|married|no|secondary|58|0|2705|14|1|137|no
cellular|no|unknown|housemaid|no|aug|married|no|primary|59|0|15|14|1|244|no
cellular|no|unknown|management|no|aug|married|no|tertiary|45|0|0|14|2|64|no
cellular|no|unknown|retired|yes|aug|divorced|yes|secondary|58|0|-172|14|1|386|no
cellular|no|unknown|housemaid|no|aug|married|no|secondary|42|0|327|14|1|110|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|48|0|-83|14|3|136|no
cellular|no|unknown|housemaid|no|aug|married|no|primary|57|0|1969|14|3|286|no
telephone|no|unknown|technician|no|aug|married|no|secondary|36|0|-172|14|4|119|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|52|0|5768|14|3|109|no
cellular|no|unknown|technician|no|aug|married|no|secondary|37|0|448|14|3|86|no
cellular|no|unknown|retired|no|aug|married|no|primary|59|0|97|14|4|210|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|45|0|2307|14|3|126|no
cellular|yes|unknown|services|no|aug|married|no|secondary|58|0|5768|14|3|314|no
cellular|no|unknown|management|no|aug|single|no|secondary|32|0|1473|14|7|253|no
cellular|no|unknown|technician|no|aug|single|no|secondary|32|0|303|14|3|390|no
cellular|no|unknown|technician|no|aug|married|no|secondary|31|0|547|14|6|204|no
cellular|no|unknown|management|no|aug|married|no|tertiary|51|0|5768|14|5|45|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|45|0|147|14|3|109|no
cellular|no|unknown|management|no|aug|single|no|tertiary|34|0|454|14|3|76|no
cellular|no|unknown|unemployed|no|aug|single|no|tertiary|33|0|5768|14|2|751|yes
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|31|0|401|14|3|96|no
cellular|yes|unknown|technician|no|aug|single|no|secondary|32|0|1732|14|3|751|yes
cellular|no|unknown|management|no|aug|married|no|tertiary|46|0|3|18|4|92|no
cellular|no|unknown|blue-collar|yes|aug|married|no|secondary|46|0|456|18|6|618|yes
cellular|no|unknown|management|no|aug|single|no|tertiary|35|0|51|18|5|90|no
cellular|no|unknown|technician|no|aug|single|no|tertiary|45|0|0|18|4|751|yes
cellular|no|unknown|entrepreneur|no|aug|married|no|secondary|49|0|687|18|6|65|no
cellular|no|unknown|admin.|no|aug|married|no|secondary|48|0|112|18|5|139|no
cellular|no|unknown|management|no|aug|married|no|tertiary|52|0|576|18|3|751|yes
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|45|0|240|18|7|181|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|59|0|493|18|4|671|yes
cellular|no|unknown|technician|no|aug|single|no|secondary|32|0|3586|18|3|71|no
cellular|no|unknown|technician|no|aug|married|no|secondary|51|0|47|18|4|54|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|48|0|869|18|6|48|no
cellular|no|unknown|management|no|aug|single|no|tertiary|31|0|4247|18|3|131|no
cellular|no|unknown|management|no|aug|single|no|tertiary|30|0|44|18|4|82|no
cellular|no|unknown|retired|no|aug|married|no|secondary|57|0|2774|18|6|299|no
cellular|no|unknown|technician|no|aug|single|no|tertiary|32|0|3818|18|4|100|no
cellular|no|unknown|management|no|aug|married|no|tertiary|34|0|724|18|7|92|no
cellular|no|unknown|self-employed|no|aug|married|no|secondary|33|0|0|18|7|73|no
cellular|no|unknown|management|no|aug|married|no|tertiary|47|0|682|18|6|638|yes
cellular|no|unknown|technician|no|aug|single|no|secondary|32|0|0|18|4|594|yes
cellular|no|unknown|blue-collar|no|aug|married|no|primary|55|0|3485|18|4|625|yes
cellular|yes|unknown|technician|yes|aug|married|no|secondary|35|0|-172|18|4|105|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|37|0|984|18|4|180|no
cellular|yes|unknown|self-employed|no|aug|married|no|tertiary|49|0|271|18|4|140|no
cellular|no|unknown|housemaid|no|aug|married|no|unknown|59|0|5421|18|4|458|no
cellular|yes|unknown|blue-collar|no|aug|married|no|secondary|54|0|10|18|4|195|no
cellular|no|unknown|retired|yes|aug|married|no|secondary|59|0|7|18|5|87|no
cellular|no|unknown|retired|no|aug|married|no|primary|59|0|574|18|6|197|no
cellular|no|unknown|self-employed|no|aug|married|no|secondary|59|0|0|18|4|203|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|52|0|1271|18|3|131|no
cellular|no|unknown|housemaid|no|aug|married|no|secondary|48|0|4|18|4|68|no
cellular|no|unknown|housemaid|no|aug|married|no|secondary|58|0|519|18|4|251|no
telephone|no|unknown|blue-collar|no|aug|married|no|secondary|52|0|5768|18|4|138|no
cellular|no|unknown|management|no|aug|married|no|tertiary|40|0|193|18|6|105|no
cellular|yes|unknown|housemaid|no|aug|divorced|no|tertiary|36|0|5768|18|6|108|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|45|0|419|18|4|113|no
cellular|no|unknown|management|no|aug|single|no|tertiary|31|0|63|18|7|161|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|35|0|750|18|8|233|no
cellular|no|unknown|management|no|aug|single|no|tertiary|36|0|2944|18|8|751|yes
cellular|no|unknown|services|no|aug|married|no|secondary|45|0|4971|18|8|115|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|30|0|913|18|4|341|no
cellular|yes|unknown|blue-collar|no|aug|married|no|primary|49|0|154|18|8|35|no
cellular|no|unknown|self-employed|yes|aug|married|no|secondary|55|0|2678|18|8|151|no
cellular|no|unknown|management|no|aug|single|no|tertiary|30|0|5768|18|3|313|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|45|0|907|18|8|230|no
cellular|no|unknown|retired|no|aug|married|no|secondary|59|0|262|18|4|393|no
cellular|no|unknown|blue-collar|yes|aug|married|no|primary|56|0|2442|18|7|111|no
cellular|no|unknown|management|no|aug|married|no|secondary|58|0|37|18|8|84|no
telephone|no|unknown|blue-collar|no|aug|married|no|secondary|59|0|3122|18|8|51|no
cellular|yes|unknown|management|no|aug|divorced|no|tertiary|43|0|1413|18|8|116|no
cellular|no|unknown|blue-collar|no|aug|married|no|unknown|48|0|434|18|6|73|no
cellular|no|unknown|technician|no|aug|married|no|secondary|46|0|1353|18|5|528|yes
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|46|0|5|18|3|71|no
cellular|yes|unknown|blue-collar|no|aug|married|no|secondary|57|0|490|18|5|70|no
cellular|yes|unknown|technician|yes|aug|divorced|no|secondary|51|0|2323|18|8|151|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|51|0|193|18|5|146|no
cellular|yes|unknown|management|no|aug|divorced|no|tertiary|36|0|1406|18|4|266|no
cellular|no|unknown|services|no|aug|married|no|secondary|46|0|0|18|4|74|no
cellular|no|unknown|management|yes|aug|married|no|tertiary|50|0|569|18|4|452|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|45|0|185|18|8|35|no
cellular|no|unknown|technician|no|aug|married|no|secondary|34|0|96|18|4|113|no
cellular|no|unknown|services|no|aug|married|no|secondary|45|0|1621|18|8|122|no
cellular|yes|unknown|retired|yes|aug|married|no|primary|54|0|11|18|8|48|no
cellular|no|unknown|technician|no|aug|married|no|secondary|36|0|110|18|4|80|no
cellular|no|unknown|management|no|aug|single|no|tertiary|39|0|1914|18|4|94|no
cellular|no|unknown|services|no|aug|married|no|secondary|56|0|4914|18|4|70|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|46|0|689|18|7|121|no
cellular|no|unknown|management|no|aug|married|no|tertiary|34|0|176|18|4|61|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|55|0|1901|18|4|143|no
cellular|no|unknown|services|no|aug|divorced|no|secondary|36|0|127|18|3|172|no
telephone|yes|unknown|admin.|no|aug|married|no|secondary|54|0|3398|18|4|71|no
cellular|no|unknown|services|no|aug|married|no|tertiary|35|0|4564|18|6|45|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|49|0|1157|18|4|91|no
cellular|no|unknown|management|no|aug|single|no|tertiary|36|0|1283|18|5|92|no
cellular|no|unknown|housemaid|no|aug|married|no|primary|57|0|50|18|3|89|no
cellular|no|unknown|admin.|no|aug|married|no|secondary|55|0|512|18|4|115|no
cellular|no|unknown|services|no|aug|divorced|no|secondary|48|0|297|18|4|121|no
cellular|no|unknown|management|yes|aug|divorced|no|tertiary|43|0|-172|18|7|119|no
cellular|no|unknown|self-employed|no|aug|married|no|secondary|37|0|3396|18|6|69|no
cellular|no|unknown|unemployed|no|aug|married|no|tertiary|33|0|3335|18|6|98|no
cellular|no|unknown|unemployed|no|aug|married|no|secondary|48|0|0|18|3|195|no
cellular|no|unknown|management|no|aug|married|no|tertiary|36|0|324|18|4|104|no
cellular|yes|unknown|self-employed|no|aug|married|no|tertiary|44|0|5768|18|5|515|no
cellular|no|unknown|management|no|aug|single|no|tertiary|35|0|2306|18|7|86|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|35|0|0|18|6|100|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|58|0|0|18|8|35|no
cellular|no|unknown|self-employed|no|aug|single|no|tertiary|42|0|1225|18|3|104|no
cellular|no|unknown|services|no|aug|single|no|secondary|55|0|987|18|4|63|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|36|0|6|18|3|166|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|59|0|5450|18|4|113|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|55|0|0|18|4|309|yes
cellular|no|unknown|management|yes|aug|married|no|tertiary|52|0|52|18|4|124|no
cellular|no|unknown|admin.|no|aug|married|no|tertiary|47|0|1979|18|6|207|no
cellular|no|unknown|management|no|aug|single|no|tertiary|35|0|1635|18|6|90|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|48|0|2227|18|8|98|no
cellular|no|unknown|management|no|aug|married|no|tertiary|31|0|927|18|4|100|no
cellular|no|unknown|management|no|aug|single|no|tertiary|32|0|1117|18|4|219|no
cellular|yes|unknown|management|yes|aug|single|no|tertiary|32|0|-172|18|4|129|no
cellular|no|unknown|management|no|aug|single|no|tertiary|30|0|1077|18|4|128|no
cellular|no|unknown|technician|no|aug|single|no|tertiary|34|0|332|18|7|75|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|42|0|624|18|5|75|no
cellular|no|unknown|admin.|no|aug|single|no|tertiary|30|0|1535|18|4|67|no
cellular|no|unknown|housemaid|no|aug|married|no|primary|55|0|211|18|3|111|no
cellular|no|unknown|technician|no|aug|married|no|secondary|51|0|2242|18|3|498|no
cellular|no|unknown|housemaid|no|aug|married|no|secondary|46|0|1000|18|8|96|no
cellular|no|unknown|management|no|aug|divorced|no|secondary|48|0|3324|18|4|203|no
cellular|yes|unknown|blue-collar|no|aug|married|no|primary|47|0|362|18|8|111|no
cellular|no|unknown|management|no|aug|married|no|tertiary|48|0|288|18|3|585|no
cellular|no|unknown|management|no|aug|married|no|tertiary|45|0|4112|18|8|140|no
cellular|no|unknown|entrepreneur|yes|aug|married|no|tertiary|27|0|489|18|4|235|no
cellular|yes|unknown|retired|yes|aug|married|no|secondary|59|0|5768|18|7|98|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|56|0|3206|18|3|129|no
cellular|yes|unknown|technician|yes|aug|single|no|secondary|30|0|796|18|4|315|no
cellular|no|unknown|housemaid|no|aug|married|no|primary|59|0|1100|18|8|147|no
cellular|yes|unknown|technician|no|aug|single|no|secondary|54|0|473|18|6|134|no
cellular|no|unknown|management|no|aug|married|no|tertiary|34|0|0|18|6|431|no
telephone|no|unknown|technician|no|aug|married|no|secondary|51|0|219|18|2|63|no
cellular|no|unknown|admin.|no|aug|married|no|unknown|49|0|1101|18|3|35|no
cellular|no|unknown|technician|no|aug|single|no|secondary|31|0|0|18|2|93|no
cellular|no|unknown|technician|no|aug|married|no|secondary|47|0|1219|18|4|697|yes
cellular|no|unknown|technician|no|aug|married|no|tertiary|33|0|5641|18|2|168|no
telephone|no|unknown|technician|yes|aug|married|no|secondary|33|0|804|18|2|212|no
telephone|no|unknown|management|no|aug|married|no|tertiary|54|0|3797|18|2|253|no
cellular|no|unknown|technician|no|aug|married|no|secondary|42|0|1018|18|2|280|no
cellular|no|unknown|self-employed|no|aug|married|no|tertiary|59|0|3|18|2|80|no
cellular|no|unknown|technician|no|aug|married|no|secondary|41|0|335|18|3|169|no
telephone|yes|unknown|blue-collar|yes|aug|married|no|primary|49|0|1798|18|2|209|no
cellular|no|unknown|blue-collar|no|aug|married|no|secondary|57|0|1404|18|7|119|no
telephone|no|unknown|management|no|aug|single|no|tertiary|59|0|0|18|2|161|no
cellular|no|unknown|management|no|aug|married|no|tertiary|43|0|5768|18|4|36|no
telephone|no|unknown|blue-collar|no|aug|married|no|primary|48|0|199|18|2|35|no
telephone|no|unknown|technician|no|aug|single|no|tertiary|33|0|389|18|2|79|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|40|0|2935|18|2|192|no
telephone|no|unknown|management|no|aug|single|no|tertiary|55|0|1097|18|2|199|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|54|0|0|18|2|144|no
telephone|no|unknown|housemaid|no|aug|married|no|primary|33|0|813|18|2|331|no
cellular|yes|unknown|management|no|aug|married|no|tertiary|50|0|5124|18|2|111|no
cellular|no|unknown|management|no|aug|single|no|tertiary|31|0|350|18|2|471|no
cellular|no|unknown|retired|no|aug|married|no|primary|59|0|0|18|3|142|no
cellular|no|unknown|technician|no|aug|married|no|secondary|45|0|1629|18|4|58|no
cellular|no|unknown|management|no|aug|married|no|tertiary|43|0|5768|18|4|68|no
cellular|no|unknown|management|no|aug|single|no|tertiary|33|0|134|18|2|79|no
cellular|no|unknown|management|no|aug|single|no|tertiary|30|0|1541|18|8|471|yes
cellular|no|unknown|services|no|aug|divorced|no|secondary|58|0|796|18|7|102|no
cellular|yes|unknown|technician|no|aug|married|no|tertiary|33|0|602|18|6|87|no
cellular|no|unknown|self-employed|no|aug|married|no|tertiary|37|0|129|18|2|128|no
cellular|yes|unknown|technician|no|aug|married|no|secondary|33|0|79|18|6|170|no
cellular|no|unknown|management|no|aug|divorced|no|tertiary|42|0|1064|18|2|101|no
telephone|no|unknown|housemaid|no|aug|married|no|secondary|59|0|1211|18|2|268|no
cellular|no|unknown|technician|no|aug|divorced|no|secondary|47|0|236|18|4|263|no
cellular|no|unknown|management|no|aug|married|no|tertiary|39|0|429|18|6|80|no
cellular|no|unknown|management|yes|aug|married|no|tertiary|43|0|1253|18|3|52|no
cellular|no|unknown|services|no|aug|married|no|primary|54|0|392|18|8|254|no
telephone|no|unknown|management|yes|aug|married|no|tertiary|55|0|0|18|8|201|no
cellular|no|unknown|admin.|yes|aug|divorced|no|secondary|56|0|985|18|2|150|no
cellular|no|unknown|management|no|aug|married|no|tertiary|44|0|1764|18|2|70|no
cellular|no|unknown|blue-collar|no|aug|married|no|primary|50|0|5768|18|7|204|no
cellular|no|unknown|technician|no|aug|divorced|no|tertiary|32|0|3628|18|2|130|no
cellular|no|unknown|technician|no|aug|married|no|secondary|35|0|5768|18|2|191|no
